budget,popularity,revenue,runtime,vote_average,vote_count,release_date,12,14,16,18,27,28,35,36,37,53,80,99,878,9648,10402,10749,10751,10752,10770,homepage_bool
0,23.14,0,82,0.0,0,1996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,17.144,14947,85,4.924,612,2014.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,True
13000000,19.74,22863596,113,7.417,3835,1999.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
2300000,20.99,5300000,91,7.315,817,1953.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
395168,17.648,0,85,5.1,242,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True
34200000,19.14,234801895,93,6.452,2926,1999.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
1400000,16.088,35700000,128,7.152,1205,1974.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False
1500000,18.088,0,148,7.978,580,2004.0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,False
5500000,17.393,62198461,89,5.787,2503,2017.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
849080,16.899,0,112,7.781,413,2019.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,17.798,0,91,7.2,22,2006.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
13200000,20.386,15171476,115,5.1,606,1982.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,False
0,12.637,0,127,0.0,0,2004.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
37000000,19.142,278300000,127,6.184,193,2015.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,16.221,0,97,5.797,32,2022.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
0,20.893,1584759,108,7.234,760,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
0,13.871,0,71,0.0,0,2023.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
825000,24.594,0,78,5.558,200,2007.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
0,17.254,0,110,6.0,69,2022.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,True
25000000,20.537,0,127,7.599,605,2005.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
6000000,20.384,13609396,89,6.525,419,1993.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
18000000,23.784,26828365,122,7.491,1366,1989.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False
0,15.411,3889432,91,6.659,1036,2021.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True
0,17.615,0,60,6.776,49,2019.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,True
0,12.046,0,94,6.6,19,2022.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
16000000,21.635,71641901,120,6.942,388,2009.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False
12000000,18.834,41744718,131,5.294,625,1967.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
20000000,22.645,157600000,110,6.491,2695,2019.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,True
0,19.392,0,90,7.777,516,2018.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,15.39,0,81,7.7,202,2017.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,False
80000000,20.583,176885658,103,6.477,1633,1999.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False
26000000,20.531,61489265,115,6.473,1334,1990.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
0,16.134,6748712,120,7.382,319,2012.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True
12000000,16.889,14301505,90,5.6,1182,2017.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True
0,16.89,84168923,132,6.3,158,2018.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False
0,14.653,0,87,6.054,427,2021.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
20000000,15.031,22165608,92,5.949,633,2006.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7700000,24.534,21000000,155,7.6,755,1968.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,False
30000000,18.531,14711793,160,7.062,2198,2007.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,True
28000000,23.278,187412802,128,6.511,1600,1981.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,True
36000000,23.678,160000000,134,6.06,1243,1983.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,True
29000000,19.329,50041732,103,6.252,939,1999.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
0,17.381,7000000,81,7.0,419,2010.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
12000000,19.078,16647800,103,6.607,501,1980.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,False
5920000,17.806,0,102,5.0,72,2020.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,True
12000000,16.385,27020284,97,6.126,1106,2017.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
0,15.913,0,71,1.0,1,2018.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
35000000,18.226,15304890,96,6.936,2439,2006.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True
0,15.873,0,108,6.872,148,1983.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,False
0,15.231,0,0,6.0,2,2022.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,22.024,0,99,8.301,608,1940.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
15000000,23.824,92863945,119,7.28,1409,2004.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,14.623,12550000,97,6.7,241,1962.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
115000000,19.273,77628265,134,6.24,1101,2002.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,False
0,23.629,0,89,5.855,324,2017.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,False
0,19.072,2455831,93,7.6,884,2005.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,True
150000000,17.623,292817841,88,5.5,1690,2009.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,True
0,18.285,0,118,6.16,72,2013.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
2500000,17.622,7235,117,6.48,451,1998.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
0,15.121,0,101,6.954,153,2009.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,18.42,0,110,8.144,1212,1961.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
0,17.458,0,106,6.3,249,2022.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True
0,19.621,42538454,90,6.9,234,2007.0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,True
30000000,15.621,160259319,111,6.403,2856,2008.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,True
0,16.15,5589910,99,6.03,84,2019.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,18.269,0,109,7.3,1555,1997.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
20000000,19.07,48548426,83,4.205,863,2006.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
0,14.47,0,88,5.8,36,2021.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,17.999,0,86,4.667,3,2022.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
38000000,20.818,57319029,107,6.377,1576,1993.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,False
25000000,24.12,51549674,83,5.578,361,2008.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,True
27575,18.667,3151130,92,7.426,2195,1994.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
15000000,16.707,6100000,114,6.666,271,2022.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
14000000,18.217,239606210,110,5.816,966,1988.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
30000000,18.818,64626786,89,5.283,1296,2011.0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,False
0,17.805,0,84,6.4,8,2015.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
0,15.141,87212911,131,8.283,249,2021.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1000000,18.814,17985893,91,6.564,645,1981.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6000000,17.063,5617391,76,7.519,924,1993.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,False
0,16.62,0,72,6.893,205,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False
0,16.564,0,92,5.907,510,1996.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
0,20.368,0,91,6.449,138,2017.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7000000,18.811,201500000,95,6.515,1269,1983.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
1958878,14.181,0,106,5.9,16,2022.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
2239000,24.361,10000000,113,7.53,1091,1954.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
3500000,19.612,7766240,98,6.167,721,2007.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True
5000000,18.761,28200000,127,7.077,742,1954.0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,False
5000000,17.562,25562924,86,5.283,882,2011.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,True
7500000,19.362,10109659,93,5.701,1427,2012.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,False
40000000,20.892,27423319,133,7.02,1789,2021.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
20000000,13.619,17399000,108,6.9,646,2019.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,True
0,15.67,0,103,6.146,120,2022.0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,True
2800000,19.807,86273333,106,7.916,2794,1974.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,12.995,0,105,6.568,44,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True
0,19.87,0,80,7.0,877,2019.0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,True
17000000,20.757,72661442,170,7.543,1128,1964.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,False
33000000,22.555,21274717,87,5.339,800,1993.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,False
14000000,17.746,0,142,6.931,247,2022.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,False
5000000,18.855,85196485,110,6.161,388,1978.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,False
4000000,19.105,16853487,89,6.2,463,1990.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,False
15000000,14.373,7060384,105,6.281,804,2020.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,21.11,269980,115,6.805,609,2016.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
20000000,19.605,57588485,118,6.864,429,2002.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,False
0,20.359,0,92,5.22,168,2015.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,17.603,0,0,0.0,0,2013.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
0,14.924,0,100,7.407,226,2022.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
0,11.21,0,127,7.0,3,2023.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,18.36,0,88,6.663,442,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
43000000,17.341,35164920,115,6.1,1177,2018.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True
0,15.103,3800000,78,6.9,225,2008.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,False
0,16.117,0,84,7.619,402,2020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,False
0,14.733,0,90,4.788,99,2020.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,False
25000000,20.3,281929795,97,6.748,4500,2001.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
70000000,24.252,579220560,139,7.14,222,2018.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,False
0,14.444,13325763,108,6.6,15,2023.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,False
0,16.598,0,77,7.704,641,1998.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
15000000,18.048,96408652,96,6.797,3369,2008.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
11000000,16.8,45967935,114,7.116,2919,2014.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
1200000,15.598,0,94,5.51,616,2006.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
68000000,17.753,55003890,135,5.321,3381,2017.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False
5000000,17.299,44459951,104,6.447,2647,2013.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
250,14.197,0,90,6.971,70,2006.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
40000000,15.349,111811453,100,6.009,2444,2015.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,17.294,0,106,8.0,1,2023.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
80000000,21.597,203509374,80,5.61,779,2010.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True
0,19.849,13603453,99,7.1,407,2015.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,True
6000000,15.599,11122090,96,6.724,2129,2015.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,False
0,14.598,0,79,6.2,145,2014.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True
22000000,15.844,26570463,105,5.967,583,1997.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
57000000,14.593,115267375,103,6.53,1780,1996.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
950000,20.043,7022209,103,6.826,2280,2005.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True
30000000,19.1,59284015,140,7.146,3346,2017.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True
0,15.094,55447968,112,6.916,2168,2008.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,True
0,15.116,0,90,5.371,97,2022.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,True
2000000,20.091,2260622,85,5.519,264,1994.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,14.071,0,53,7.1,32,2020.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
750000,17.992,0,103,7.373,706,1960.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,False
15000000,16.292,40283321,104,6.504,1692,1998.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,True
15000000,20.74,0,98,7.031,479,1986.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
25000000,20.59,12729917,102,7.266,2104,1986.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
900000,24.168,20483423,95,6.786,401,1992.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,False
10000000,22.539,54999651,91,6.485,983,1986.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
60000000,19.041,122426792,134,7.188,3758,2009.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
90000000,18.54,69131860,92,5.568,1088,1998.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,False
0,14.241,0,0,0.0,0,2023.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
0,17.593,358156,93,5.454,529,2014.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False
0,14.818,0,90,5.677,110,2021.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
1,18.398,0,64,6.0,2,1972.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,23.597,0,106,7.402,469,2018.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,True
0,13.378,0,156,8.4,214,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,True
0,15.655,25386,98,5.8,68,2021.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True
38000000,15.089,49678401,111,6.1,2035,2009.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,True
0,19.096,6914017,85,6.802,121,2018.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True
22000000,21.537,17336370,106,5.681,761,1987.0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,False
0,14.019,0,110,3.8,6,2007.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
5000000,17.289,0,87,6.322,228,2009.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
30000000,19.289,41480851,125,7.001,858,2006.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
0,18.597,0,82,7.761,186,2019.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,True
0,24.135,0,97,5.867,192,2022.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
35000000,18.088,96753696,88,5.504,652,2009.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True
38000000,22.037,58401898,133,6.46,2615,1999.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False
0,18.338,0,81,7.005,1107,2010.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,True
22000000,18.956,15447154,92,6.498,1824,2014.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False
62000000,17.636,127666415,116,6.452,1051,2000.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,False
0,13.408,500000,98,6.28,141,2022.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,True
20000000,19.085,37597471,97,5.5,891,2006.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,10.837,0,15,7.58,25,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False
0,14.858,0,104,6.307,161,2021.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,False
0,17.376,0,60,1.0,1,2019.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
6000000,24.035,17555141,141,7.286,961,2010.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
85000000,20.335,208076205,115,6.442,3206,2012.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,True
9300000,19.281,20100000,90,6.484,583,1981.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,False
22000000,20.181,50750000,175,7.23,678,1977.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False
0,15.923,0,81,4.571,14,2023.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
7500000,17.08,18869631,99,6.073,576,1988.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False
0,20.78,0,101,7.147,990,2005.0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
23000000,16.331,38505009,93,6.372,1388,2006.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,19.784,0,99,5.833,1481,2014.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,19.336,0,55,6.8,338,2017.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,False
0,17.08,20867919,71,6.617,300,2002.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,15.314,0,96,4.5,72,2022.0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,False
0,14.283,0,84,7.152,56,2021.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
0,17.528,20471382,108,5.801,460,1981.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False
3500000,15.027,14000000,92,6.245,479,1987.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
25000,14.278,2000000,81,6.601,203,1956.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
0,14.228,0,83,5.0,2,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False
0,20.277,0,97,5.655,126,1975.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
20000000,17.337,38673750,120,7.419,915,2018.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
0,22.328,0,94,4.765,321,2008.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,15.826,13200000,108,7.045,493,1973.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
28000000,23.979,53260230,113,6.07,1951,2014.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False
0,14.379,0,0,6.81,42,2022.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,13.586,0,93,6.473,3083,2019.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,True
5037000,16.575,14483352,168,7.1,169,1961.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
0,14.581,0,93,6.213,136,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,16.125,0,70,1.0,1,2021.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,16.23,0,78,7.654,13,2020.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
0,19.024,0,94,5.802,393,2000.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
15000000,22.325,67091915,158,7.201,575,2007.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,True
0,14.591,0,85,7.589,141,2020.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True
0,14.854,0,52,6.525,162,2021.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,True
34000000,21.275,95608995,86,6.106,960,2007.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True
0,16.8,2587072,104,7.304,74,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
8538703,23.472,5000000,117,7.107,1681,1990.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,True
12000000,13.573,0,136,6.6,109,2009.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
13000000,14.117,90410749,168,7.652,102,2022.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,False
0,22.704,9048531,129,7.0,71,2012.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
10000000,16.971,0,128,6.4,602,1977.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,False
0,17.795,0,128,6.326,23,2021.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
310607,18.272,0,62,7.825,1023,1932.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6000000,20.021,8618766,120,7.639,2862,1986.0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,False
15000000,20.671,9900000,143,7.685,2928,1985.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False
0,14.829,0,81,5.846,201,2017.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
35000000,17.521,27965865,95,6.8,358,2000.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,False
80000000,18.088,460919368,147,7.01,206,2020.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,True
4600000,12.571,1432799,97,5.693,161,2007.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
15000000,21.419,42724017,130,6.871,882,1986.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,False
7500000,21.469,129795554,124,7.025,962,1982.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
0,14.826,14097,93,6.615,535,2017.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
